t,pi_min,seed,strategy,n_labels,macro_f1,f1_0,f1_1,f1_2,f1_3,f1_4,f1_5
0.2,0.04933333333333333,7,margin,48,0.6069308587923309,0.8869705961694092,0.7369448511469009,0.6722129783693843,0.6799468791500664,0.2361904761904762,0.4293193717277487
0.2,0.04933333333333333,7,margin,78,0.6123230844603499,0.8998706338939197,0.8055555555555556,0.5959183673469388,0.6458616010854816,0.24696356275303644,0.4797687861271676
0.2,0.04933333333333333,7,margin,108,0.6934091325364569,0.9222309505106049,0.8320294523699954,0.7502270663033606,0.762962962962963,0.376984126984127,0.5160202360876898
0.2,0.04933333333333333,7,margin,138,0.7348909312198005,0.9272294257740142,0.8534442903374942,0.76592082616179,0.8004750593824228,0.46953405017921146,0.592741935483871
0.2,0.04933333333333333,7,margin,168,0.7518617807059483,0.9375328083989501,0.8566193311956024,0.7765765765765765,0.8227114716106605,0.5390070921985816,0.5787234042553191
0.2,0.04933333333333333,7,margin,198,0.7695068928981431,0.9437274135260713,0.8710575139146568,0.7812206572769953,0.8444948921679909,0.5633333333333334,0.6132075471698113
0.2,0.04933333333333333,7,margin,228,0.7767875852581702,0.9477766287487074,0.8824874256973022,0.7981308411214953,0.8594285714285714,0.552212389380531,0.6206896551724138
0.2,0.04933333333333333,7,margin,258,0.7818742095545854,0.9485714285714286,0.8794520547945206,0.8030592734225621,0.8487584650112867,0.602291325695581,0.6091127098321343
0.2,0.04933333333333333,7,margin,288,0.7838445027622823,0.9505821474773609,0.883571099861942,0.8049951969260326,0.858085808580858,0.6188197767145136,0.587012987012987
0.2,0.04933333333333333,7,margin,318,0.7970794032558114,0.9539337474120083,0.893070215695273,0.8282442748091603,0.8713968957871396,0.6166666666666667,0.6191646191646192
0.2,0.04933333333333333,7,margin,348,0.7941339514638561,0.9555325749741469,0.8945686900958466,0.8217054263565892,0.8758314855875832,0.6040268456375839,0.6131386861313869
0.2,0.04933333333333333,7,margin,378,0.7973939005371401,0.9551315110881898,0.8962996802192782,0.8283220174587779,0.8802660753880266,0.6112054329371817,0.6131386861313869
0.2,0.04933333333333333,7,margin,408,0.8005477300843441,0.9556701030927836,0.8975876194811107,0.8190661478599222,0.8878923766816144,0.6143572621035058,0.6287128712871287
0.2,0.04933333333333333,7,margin,438,0.7955972437938007,0.9566563467492261,0.8958617553433379,0.8115079365079365,0.8832035595105673,0.6219312602291326,0.6044226044226044
0.2,0.04933333333333333,7,margin,468,0.7988086694609057,0.955893732267217,0.8979033728350045,0.8280632411067194,0.8804469273743016,0.630048465266559,0.6004962779156328
0.2,0.04933333333333333,7,margin,498,0.7971635814959304,0.9566339700567889,0.8995433789954338,0.8298918387413963,0.88,0.6260032102728732,0.5909090909090909
0.2,0.04933333333333333,7,margin,528,0.7985391109371377,0.9568586928442263,0.8963943404837974,0.830078125,0.8824833702882483,0.6213592233009708,0.6040609137055838
0.2,0.04933333333333333,7,margin,558,0.800122446339344,0.9569032258064516,0.9003186162949477,0.831041257367387,0.8824833702882483,0.624390243902439,0.6055979643765903
0.2,0.04933333333333333,7,margin,588,0.8010872096021867,0.9563194623933833,0.8989071038251366,0.837573385518591,0.8824833702882483,0.6312399355877617,0.6
0.2,0.04933333333333333,7,margin,618,0.8003810484455421,0.9576446280991735,0.9000456412596988,0.8372549019607843,0.8815060908084164,0.6237942122186495,0.6020408163265306
0.2,0.04933333333333333,7,margin,648,0.8021792552555147,0.9571502323180175,0.9025171624713959,0.8377065111758989,0.8785871964679912,0.6264274061990212,0.6106870229007634
0.2,0.04933333333333333,7,margin,678,0.8015710080353268,0.9576008273009308,0.9026063100137174,0.8363988383349468,0.8807947019867549,0.6264274061990212,0.6055979643765903
0.2,0.04933333333333333,7,margin,708,0.8033900077591279,0.9570615623383342,0.9010082493125573,0.8325266214908035,0.8803512623490669,0.6351791530944625,0.6142131979695431
0.2,0.04933333333333333,7,margin,738,0.8030280666307451,0.9576008273009308,0.9003215434083601,0.8372093023255814,0.8800880088008801,0.6378205128205128,0.6051282051282051
0.2,0.04933333333333333,7,margin,768,0.807516037521773,0.9578484613395397,0.9011893870082343,0.8415937803692906,0.8830022075055187,0.6472491909385113,0.6142131979695431
0.2,0.04933333333333333,8,random,18,0.48716102314250187,0.5994694960212201,0.41548771407297097,0.5324459234608985,0.6644591611479028,0.4371941272430669,0.2739097169089518
0.2,0.04933333333333333,8,random,48,0.5881349504297703,0.7483870967741936,0.6402835203780272,0.6613065326633166,0.6625615763546798,0.44932079414838033,0.3669501822600243
0.2,0.04933333333333333,8,random,78,0.6362681572586015,0.8024494142705005,0.7565725413826679,0.6549222797927461,0.6346666666666667,0.5504587155963303,0.41853932584269665
0.2,0.04933333333333333,8,random,108,0.668196474426152,0.8483249802163018,0.7694566813509545,0.6533066132264529,0.7506172839506173,0.5403329065300896,0.44714038128249567
0.2,0.04933333333333333,8,random,138,0.6853443321258702,0.8440318302387267,0.7728174603174603,0.6279527559055118,0.8183856502242153,0.550561797752809,0.4983164983164983
0.2,0.04933333333333333,8,random,168,0.7068227262793719,0.8673684210526316,0.7896027464443355,0.6538461538461539,0.8373101952277657,0.6080691642651297,0.48473967684021546
0.2,0.04933333333333333,8,random,198,0.7106420426756762,0.8827017272492911,0.7894992707826932,0.6588003933136677,0.8293216630196937,0.6503067484662577,0.45322245322245325
0.2,0.04933333333333333,8,random,228,0.729884188191273,0.8902001026167266,0.8031341821743389,0.6811451135241856,0.847237269772481,0.6546644844517185,0.5029239766081871
0.2,0.04933333333333333,8,random,258,0.7393342405326765,0.8921743563599286,0.804950495049505,0.6919339164237124,0.8549618320610687,0.6837881219903692,0.5081967213114754
0.2,0.04933333333333333,8,random,288,0.7467110943076919,0.8940092165898618,0.80859375,0.7105004906771345,0.8516129032258064,0.6938110749185668,0.5217391304347826
0.2,0.04933333333333333,8,random,318,0.7521156753406234,0.8964102564102564,0.8062166100048568,0.7144278606965174,0.8501070663811563,0.6902086677367576,0.5553235908141962
0.2,0.04933333333333333,8,random,348,0.7646034214180099,0.9015384615384615,0.8189360663738409,0.7306930693069307,0.8491978609625669,0.7295208655332303,0.5577342047930284
0.2,0.04933333333333333,8,random,378,0.7648158916674469,0.9005128205128206,0.8137254901960784,0.734,0.8356020942408376,0.7292307692307692,0.5758241758241758
0.2,0.04933333333333333,8,random,408,0.7580268992366865,0.8979696736057569,0.8133924175283112,0.729227761485826,0.8343815513626834,0.717391304347826,0.5557986870897156
0.2,0.04933333333333333,8,random,438,0.7623097087826705,0.898343949044586,0.8186732186732186,0.7305034550839091,0.8264110756123536,0.7189952904238619,0.5809312638580931
0.2,0.04933333333333333,8,random,468,0.7821398591675891,0.9003821656050955,0.8192062714355708,0.7591522157996147,0.8442982456140351,0.7227414330218068,0.6470588235294118
0.2,0.04933333333333333,8,random,498,0.7829117731717687,0.9057952514679601,0.8200589970501475,0.7516650808753568,0.8474204171240395,0.7411944869831547,0.631336405529954
0.2,0.04933333333333333,8,random,528,0.7841898944457789,0.9070898387509598,0.826044703595724,0.7558139534883721,0.8530701754385965,0.7247278382581649,0.6383928571428571
0.2,0.04933333333333333,8,random,558,0.7852237850492148,0.9098867147270855,0.8227909222597779,0.7487781036168133,0.8580786026200873,0.7446153846153846,0.6271929824561403
0.2,0.04933333333333333,8,random,588,0.7869586125451232,0.911327524346489,0.8197196713388111,0.7517447657028913,0.8556034482758621,0.7424960505529226,0.6408602150537634
0.2,0.04933333333333333,8,random,618,0.781824148106525,0.9167733674775929,0.8170498084291188,0.7393075356415478,0.852529601722282,0.7378335949764521,0.6274509803921569
0.2,0.04933333333333333,8,random,648,0.7850347443307855,0.9150460593654043,0.8163069544364508,0.745658835546476,0.8549946294307197,0.7373417721518988,0.6408602150537634
0.2,0.04933333333333333,8,random,678,0.7856377338728331,0.9162838182746299,0.8241444866920152,0.7397540983606558,0.857451403887689,0.7290015847860539,0.647191011235955
0.2,0.04933333333333333,8,random,708,0.7838091462842481,0.9131652661064426,0.8258003766478342,0.7443762781186094,0.8546255506607929,0.7272727272727273,0.6376146788990825
0.2,0.04933333333333333,8,random,738,0.7893898287292144,0.9161813117244872,0.828340466000951,0.7604485219164119,0.8577728776185226,0.7284345047923323,0.6451612903225806
0.2,0.04933333333333333,8,random,768,0.7943796989155861,0.9178915357323872,0.8314285714285714,0.768280123583934,0.8533916849015317,0.731629392971246,0.6636568848758465
0.2,0.04933333333333333,8,margin,18,0.48716102314250187,0.5994694960212201,0.41548771407297097,0.5324459234608985,0.6644591611479028,0.4371941272430669,0.2739097169089518
0.2,0.04933333333333333,8,margin,48,0.6513447832903349,0.8578352180936996,0.628175519630485,0.6520833333333333,0.7451923076923077,0.6388526727509778,0.385929648241206
0.2,0.04933333333333333,8,margin,78,0.6759972233549609,0.8532289628180039,0.6906474820143885,0.610738255033557,0.8046783625730994,0.6199460916442049,0.47674418604651164
0.2,0.04933333333333333,8,margin,108,0.6748784282335781,0.8431205673758865,0.7137367915465899,0.6409807355516638,0.8028169014084507,0.6124137931034482,0.4362017804154303
0.2,0.04933333333333333,8,margin,138,0.6973718844676972,0.8660418963616318,0.7590637907296925,0.6521344232515894,0.8395348837209302,0.6119402985074627,0.4555160142348754
0.2,0.04933333333333333,8,margin,168,0.7231928101703032,0.8981111997871775,0.8037383177570093,0.6799620132953467,0.8449074074074074,0.6317512274959084,0.48068669527896996
0.2,0.04933333333333333,8,margin,198,0.7265052779360012,0.8948055338031845,0.8127240143369175,0.6924564796905223,0.8451977401129943,0.617059891107078,0.49678800856531047
0.2,0.04933333333333333,8,margin,228,0.7395959565230218,0.9045016913869373,0.8181413961760783,0.6782786885245902,0.8411633109619687,0.6689419795221843,0.5265486725663717
0.2,0.04933333333333333,8,margin,258,0.7471915850267257,0.9119090674244381,0.8204432383536862,0.6867845993756504,0.8710033076074972,0.6757679180887372,0.5172413793103449
0.2,0.04933333333333333,8,margin,288,0.7604834622480334,0.9132561132561132,0.8284556506078343,0.7056367432150313,0.875,0.7036395147313691,0.5369127516778524
0.2,0.04933333333333333,8,margin,318,0.7686717882213384,0.9182939362795478,0.8305315765561109,0.7164790174002047,0.8845315904139434,0.7257240204429302,0.5364705882352941
0.2,0.04933333333333333,8,margin,348,0.7722778327241361,0.9170305676855895,0.8359981726815897,0.7212787212787213,0.8821621621621621,0.7304347826086957,0.5467625899280576
0.2,0.04933333333333333,8,margin,378,0.7764269858316504,0.9197641630351192,0.8372943327239488,0.7298105682951147,0.8886438809261301,0.7487352445193929,0.5343137254901961
0.2,0.04933333333333333,8,margin,408,0.7852177004468733,0.9211065573770492,0.8404059040590406,0.742,0.8874172185430463,0.7441860465116279,0.5761904761904761
0.2,0.04933333333333333,8,margin,438,0.7866534746324194,0.917557251908397,0.8391284191006027,0.7492447129909365,0.8866886688668867,0.7373737373737373,0.5899280575539568
0.2,0.04933333333333333,8,margin,468,0.7956061434021486,0.9207239357634464,0.8416666666666667,0.7583417593528817,0.8928176795580111,0.7403685092127303,0.6197183098591549
0.2,0.04933333333333333,8,margin,498,0.7955738937903044,0.9222955815134586,0.8397790055248618,0.757201646090535,0.8893854748603351,0.7403685092127303,0.6244131455399061
0.2,0.04933333333333333,8,margin,528,0.7943357228889728,0.9222194071446669,0.8417166589755423,0.7605344295991778,0.8846584546472565,0.7345575959933222,0.6223277909738717
0.2,0.04933333333333333,8,margin,558,0.7932523593160271,0.9217171717171717,0.8472542685740655,0.7607361963190185,0.8823529411764706,0.7324414715719063,0.6150121065375302
0.2,0.04933333333333333,8,margin,588,0.7972880127804677,0.9215240979056271,0.8477859778597786,0.7714581178903827,0.8938053097345132,0.7432432432432432,0.6059113300492611
0.2,0.04933333333333333,8,margin,618,0.7982017431033791,0.9200504413619168,0.8480662983425414,0.7751295336787565,0.8921023359288098,0.7411167512690355,0.6127450980392157
0.2,0.04933333333333333,8,margin,648,0.8002894741843137,0.9227662796567391,0.8476760239300506,0.7684319833852544,0.8883928571428571,0.7352445193929174,0.639225181598063
0.2,0.04933333333333333,8,margin,678,0.8017602762907036,0.9201213346814965,0.8472861085556578,0.7711864406779662,0.8891377379619261,0.736318407960199,0.6465116279069767
0.2,0.04933333333333333,8,margin,708,0.8007505793558227,0.9196563921172309,0.8496309963099631,0.7719665271966527,0.8846584546472565,0.740495867768595,0.638095238095238
0.2,0.04933333333333333,8,margin,738,0.8052687237462025,0.9210194297249559,0.8489607390300231,0.7746031746031746,0.8851727982162765,0.7446457990115322,0.6572104018912529
0.2,0.04933333333333333,8,margin,768,0.8034140318204,0.9210592686002522,0.8489607390300231,0.7762460233297985,0.88268156424581,0.7471451876019576,0.6443914081145584
0.2,0.04933333333333333,9,random,18,0.4509590285738661,0.5386819484240688,0.5051268213707502,0.3218232044198895,0.5621500559910414,0.5301587301587302,0.2478134110787172
0.2,0.04933333333333333,9,random,48,0.5610007996773255,0.7504178272980502,0.6645711719802425,0.5794392523364486,0.6060606060606061,0.5432937181663837,0.2222222222222222
0.2,0.04933333333333333,9,random,78,0.6639405736616127,0.8130469371519491,0.7859209257473481,0.6649659863945578,0.6939759036144578,0.5571428571428572,0.4685908319185059
0.2,0.04933333333333333,9,random,108,0.6788932136703658,0.8295854781901923,0.7844058243306716,0.699228791773779,0.7272727272727273,0.5755395683453237,0.4573268921095008
0.2,0.04933333333333333,9,random,138,0.7052550241617984,0.8692027097446586,0.7755868544600939,0.702054794520548,0.7466340269277846,0.5719360568383659,0.5661157024793388
0.2,0.04933333333333333,9,random,168,0.7344439524349302,0.8695192815636555,0.788020589611605,0.7099035933391762,0.7593712212817413,0.6601307189542484,0.6197183098591549
0.2,0.04933333333333333,9,random,198,0.7412737439433745,0.8699551569506726,0.7944572748267898,0.7284768211920529,0.7441860465116279,0.6865671641791045,0.624
0.2,0.04933333333333333,9,random,228,0.7480289107050865,0.8752941176470588,0.8155251141552512,0.72782874617737,0.7582159624413145,0.6696428571428571,0.6416666666666667
0.2,0.04933333333333333,9,random,258,0.7544473564813791,0.8834291688447464,0.8068391866913124,0.740234375,0.7563805104408353,0.6972477064220184,0.6425531914893617
0.2,0.04933333333333333,9,random,288,0.7539655166650032,0.8854166666666666,0.8074418604651162,0.7347347347347347,0.768,0.6961832061068702,0.632016632016632
0.2,0.04933333333333333,9,random,318,0.7461365106046833,0.8860693940963231,0.8065573770491803,0.7326530612244898,0.7250280583613917,0.6897590361445783,0.6367521367521367
0.2,0.04933333333333333,9,random,348,0.7502295896829742,0.8912987348308804,0.80999528524281,0.7439516129032258,0.7198177676537585,0.6925373134328359,0.6437768240343348
0.2,0.04933333333333333,9,random,378,0.7510071306938365,0.8892921960072595,0.8107856810785681,0.7334014300306435,0.7607223476297968,0.6831395348837209,0.6287015945330297
0.2,0.04933333333333333,9,random,408,0.765072827279841,0.8936170212765957,0.8163841807909604,0.7381193124368048,0.7741203178206584,0.6929824561403509,0.6752136752136753
0.2,0.04933333333333333,9,random,438,0.7696489362165151,0.8931079323797139,0.8174976481655691,0.744466800804829,0.7853170189098999,0.6965620328849028,0.6809421841541756
0.2,0.04933333333333333,9,random,468,0.7677393662042897,0.8944645628556648,0.8156529938708157,0.7432567432567433,0.7777777777777778,0.7115097159940209,0.6637744034707158
0.2,0.04933333333333333,9,random,498,0.7729952028505336,0.893959035519834,0.8209443665264142,0.7465069860279441,0.784,0.7129909365558912,0.6795698924731183
0.2,0.04933333333333333,9,random,528,0.7710846734631915,0.8910173440331348,0.8205607476635514,0.7372627372627373,0.7866205305651672,0.7083333333333334,0.6827133479212254
0.2,0.04933333333333333,9,random,558,0.7717349219147365,0.8921011874032009,0.8234192037470726,0.7393458870168483,0.7896592244418331,0.7134328358208956,0.6724511930585684
0.2,0.04933333333333333,9,random,588,0.7766947803050875,0.8931888544891641,0.817621980104216,0.754863813229572,0.7871581450653984,0.726207906295754,0.6811279826464208
0.2,0.04933333333333333,9,random,618,0.779612394307646,0.8942505133470225,0.8228028503562945,0.7485265225933202,0.7938388625592417,0.7373134328358208,0.6809421841541756
0.2,0.04933333333333333,9,random,648,0.777205256731317,0.8968152866242038,0.8186180422264875,0.7517039922103214,0.7884615384615384,0.7294469357249627,0.6781857451403888
0.2,0.04933333333333333,9,random,678,0.7806968334653334,0.9008642602948653,0.8221686746987952,0.7555988315481986,0.7857142857142857,0.7401812688821753,0.6796536796536796
0.2,0.04933333333333333,9,random,708,0.7806647559773728,0.9006147540983607,0.8160152526215443,0.7536231884057971,0.7900943396226415,0.7439024390243902,0.6797385620915033
0.2,0.04933333333333333,9,random,738,0.7788213472151359,0.8980532786885246,0.8152380952380952,0.7546071774975752,0.7897196261682243,0.7442572741194488,0.6710526315789473
0.2,0.04933333333333333,9,random,768,0.7770814569841115,0.8961105424769703,0.8152380952380952,0.7590243902439024,0.7784290738569754,0.7397260273972602,0.6739606126914661
0.2,0.04933333333333333,9,margin,18,0.4509590285738661,0.5386819484240688,0.5051268213707502,0.3218232044198895,0.5621500559910414,0.5301587301587302,0.2478134110787172
0.2,0.04933333333333333,9,margin,48,0.5605393094107821,0.75,0.596078431372549,0.5139263252470799,0.570281124497992,0.5115452930728241,0.4214046822742475
0.2,0.04933333333333333,9,margin,78,0.6146189552905981,0.8282192499344349,0.6059602649006622,0.63,0.5996533795493935,0.5633333333333334,0.4605475040257649
0.2,0.04933333333333333,9,margin,108,0.6610002795205218,0.8411264612114772,0.6248704663212435,0.7267605633802817,0.6408839779005525,0.6188466947960619,0.5135135135135135
0.2,0.04933333333333333,9,margin,138,0.6979368575448035,0.8674509803921568,0.7088477366255144,0.7229146692233941,0.6705882352941176,0.6392318244170097,0.5785876993166287
0.2,0.04933333333333333,9,margin,168,0.7073680858081595,0.8752631578947369,0.740253164556962,0.7302823758519961,0.6973180076628352,0.6759776536312849,0.5251141552511416
0.2,0.04933333333333333,9,margin,198,0.7291698451149471,0.8809212248102591,0.7790756729304216,0.7395121951219512,0.7141463414634146,0.675,0.5863636363636363
0.2,0.04933333333333333,9,margin,228,0.7492276723517363,0.8969416602415832,0.8062093139709564,0.7369477911646586,0.75,0.6887966804979253,0.6164705882352941
0.2,0.04933333333333333,9,margin,258,0.7569812965024444,0.8968911917098445,0.8135095447870778,0.7441860465116279,0.7483731019522777,0.6657571623465212,0.6731707317073171
0.2,0.04933333333333333,9,margin,288,0.7641140874133793,0.8980331262939959,0.8228962818003914,0.751953125,0.7404921700223713,0.6710700132100397,0.7002398081534772
0.2,0.04933333333333333,9,margin,318,0.7707168107978778,0.9005696530295184,0.8196881091617934,0.7455621301775148,0.7483443708609272,0.6863270777479893,0.7238095238095238
0.2,0.04933333333333333,9,margin,348,0.7755012638278528,0.9046875,0.8231325301204819,0.7406679764243614,0.7707423580786026,0.7015130674002751,0.7122641509433962
0.2,0.04933333333333333,9,margin,378,0.7779387469444163,0.9064599483204134,0.8241010689990281,0.7438665358194309,0.7770419426048565,0.7219101123595506,0.6942528735632184
0.2,0.04933333333333333,9,margin,408,0.7771417459282183,0.9109784583441474,0.8253041362530413,0.7441860465116279,0.7761852260198456,0.7152875175315568,0.6909090909090909
0.2,0.04933333333333333,9,margin,438,0.7758811726140866,0.9119627136198861,0.8236443575964827,0.746615087040619,0.762114537444934,0.7104895104895105,0.7004608294930875
0.2,0.04933333333333333,9,margin,468,0.7793079676879491,0.9112028910686629,0.8258317025440313,0.748062015503876,0.7702552719200888,0.7172995780590717,0.7031963470319634
0.2,0.04933333333333333,9,margin,498,0.781212538411983,0.9110191412312467,0.8343917928676111,0.746615087040619,0.7787610619469026,0.71671388101983,0.6997742663656885
0.2,0.04933333333333333,9,margin,528,0.7824254518002197,0.9093264248704663,0.8311435523114356,0.7504798464491362,0.7865921787709497,0.7108603667136812,0.7061503416856492
0.2,0.04933333333333333,9,margin,558,0.7864028624939144,0.9129533678756476,0.833170731707317,0.7545717035611165,0.7916207276736494,0.7140825035561877,0.7120181405895691
0.2,0.04933333333333333,9,margin,588,0.7865041069348768,0.9122077922077922,0.8333333333333334,0.7507274490785645,0.7917121046892039,0.7144906743185079,0.7165532879818595
0.2,0.04933333333333333,9,margin,618,0.7842000063951761,0.9118714359771902,0.8318756073858115,0.7475728155339806,0.7947310647639956,0.7132667617689016,0.7058823529411765
0.2,0.04933333333333333,9,margin,648,0.7822336621507846,0.9125258799171843,0.8313077297034517,0.7490272373540856,0.7899343544857768,0.7212643678160919,0.6893424036281179
0.2,0.04933333333333333,9,margin,678,0.7837295995856567,0.9125711329539575,0.8311435523114356,0.7546071774975752,0.7898789878987899,0.724679029957204,0.6894977168949772
0.2,0.04933333333333333,9,margin,708,0.788983466352219,0.9142561983471075,0.830739299610895,0.7588856868395774,0.796440489432703,0.7351664254703328,0.6984126984126984
0.2,0.04933333333333333,9,margin,738,0.7886406035463875,0.9137842023748064,0.8299319727891157,0.7615384615384615,0.7950727883538634,0.7301587301587301,0.7013574660633484
0.2,0.04933333333333333,9,margin,768,0.789597821567802,0.9148330313228061,0.8290556900726392,0.7653846153846153,0.7968923418423973,0.7349926793557833,0.6964285714285714
0.4,0.07866666666666666,0,random,18,0.44763552080812824,0.5015898251192369,0.416367552045944,0.6010928961748634,0.4880677444187837,0.4196277495769882,0.25906735751295334
0.4,0.07866666666666666,0,random,48,0.5522398970821802,0.676923076923077,0.6488431876606684,0.5264727815063386,0.5685358255451713,0.49226006191950467,0.40040444893832156
0.4,0.07866666666666666,0,random,78,0.6499664475010912,0.7856664434025452,0.6915477497255763,0.6232709519934907,0.7308970099667774,0.6101321585903083,0.4582843713278496
0.4,0.07866666666666666,0,random,108,0.7162346158620334,0.8376123234916559,0.7289029535864979,0.704,0.8117313150425733,0.6287487073422957,0.5864123957091776
0.4,0.07866666666666666,0,random,138,0.7264664384291252,0.860964230171073,0.772930648769575,0.7052722558340536,0.8278457196613358,0.6044071353620147,0.587378640776699
0.4,0.07866666666666666,0,random,168,0.7221981530878142,0.865515114127082,0.7678958785249458,0.6601626016260163,0.8060913705583757,0.6063829787234043,0.6271409749670619
0.4,0.07866666666666666,0,random,198,0.7267444560938839,0.8762790697674419,0.7761828814460393,0.647493837304848,0.806484295845998,0.6038961038961039,0.6501305483028721
0.4,0.07866666666666666,0,random,228,0.7190842173734328,0.8730650154798761,0.7674294837679617,0.6350877192982456,0.7822057460611678,0.6223224351747464,0.6343949044585987
0.4,0.07866666666666666,0,random,258,0.7388546834492168,0.8762022959975179,0.7570441254651781,0.6764705882352942,0.8353948620361561,0.6674132138857782,0.6206030150753769
0.4,0.07866666666666666,0,random,288,0.7543156847628852,0.8819913952059004,0.749597855227882,0.6813768755516328,0.8679962013295347,0.7144408251900108,0.6304909560723514
0.4,0.07866666666666666,0,random,318,0.7560866829245244,0.8831804281345565,0.7579062159214831,0.6837455830388692,0.879392212725546,0.709051724137931,0.6232439335887612
0.4,0.07866666666666666,0,random,348,0.7667990513278421,0.8819041806530363,0.7649273803119957,0.7237422771403353,0.8736942070275404,0.7234513274336283,0.6330749354005168
0.4,0.07866666666666666,0,random,378,0.7715064748044053,0.8819612590799032,0.7878787878787878,0.7416741674167416,0.879848628192999,0.7123595505617978,0.6253164556962025
0.4,0.07866666666666666,0,random,408,0.7734239976626499,0.8843000303674461,0.7901234567901234,0.7488748874887489,0.8825757575757576,0.7138047138047138,0.6208651399491094
0.4,0.07866666666666666,0,random,438,0.7805208645630898,0.8802177858439202,0.7876823338735819,0.7797202797202797,0.8903717826501429,0.71731843575419,0.6278145695364239
0.4,0.07866666666666666,0,random,468,0.7798234256180289,0.8804380894432613,0.7907725321888412,0.7844827586206896,0.8863198458574181,0.7070484581497798,0.629878869448183
0.4,0.07866666666666666,0,random,498,0.7870129330348421,0.881851400730816,0.8025343189017952,0.7931914893617021,0.8719923002887392,0.7347876004592423,0.6377204884667571
0.4,0.07866666666666666,0,random,528,0.787903883606587,0.881510813280536,0.8,0.7929883138564274,0.8687258687258688,0.7347417840375586,0.6494565217391305
0.4,0.07866666666666666,0,random,558,0.7836019031576521,0.8808007279344859,0.795515216230646,0.7892976588628763,0.8601735776277725,0.7291666666666666,0.6466575716234653
0.4,0.07866666666666666,0,random,588,0.7832675894979451,0.8835512313773183,0.8071843634442684,0.7804878048780488,0.8544061302681992,0.7300469483568075,0.6439290586630286
0.4,0.07866666666666666,0,random,618,0.7833067910386583,0.883947608894304,0.8044397463002114,0.7899159663865546,0.8604206500956023,0.7198124267291911,0.6413043478260869
0.4,0.07866666666666666,0,random,648,0.7883626508274889,0.8864602307225258,0.7983014861995754,0.8081149619611158,0.8666666666666667,0.7249417249417249,0.6456908344733242
0.4,0.07866666666666666,0,random,678,0.7913881556064121,0.8884185061989719,0.7985153764581124,0.8060965283657917,0.8685714285714285,0.7293844367015099,0.6573426573426573
0.4,0.07866666666666666,0,random,708,0.7956931089869715,0.889894419306184,0.797675647120972,0.8147512864493996,0.8739336492890996,0.7378190255220418,0.6600846262341326
0.4,0.07866666666666666,0,random,738,0.7964717703575639,0.8910295003010235,0.8002119766825649,0.8171673819742489,0.8726235741444867,0.7395348837209302,0.6582633053221288
0.4,0.07866666666666666,0,random,768,0.7957335626399269,0.890295358649789,0.8021220159151193,0.8120171673819743,0.8718929254302104,0.7454128440366973,0.6526610644257703
0.4,0.07866666666666666,0,margin,18,0.44763552080812824,0.5015898251192369,0.416367552045944,0.6010928961748634,0.4880677444187837,0.4196277495769882,0.25906735751295334
0.4,0.07866666666666666,0,margin,48,0.6091939545482078,0.7873824689111313,0.6776071995764955,0.6905754795663053,0.7323688969258589,0.438871473354232,0.3283582089552239
0.4,0.07866666666666666,0,margin,78,0.6894977235551322,0.8478581979320532,0.728952772073922,0.6829268292682927,0.7764705882352941,0.6578249336870027,0.4429530201342282
0.4,0.07866666666666666,0,margin,108,0.7002498106116898,0.8748159057437408,0.6875320677270395,0.6918714555765595,0.8034849951597289,0.6452353616532721,0.49855907780979825
0.4,0.07866666666666666,0,margin,138,0.7260121117806092,0.8838309193023943,0.7103092783505155,0.7684478371501272,0.8214285714285714,0.6153846153846154,0.5566714490674318
0.4,0.07866666666666666,0,margin,168,0.7617373257118665,0.8911764705882353,0.7503957783641161,0.8031634446397188,0.8689138576779026,0.6754491017964072,0.5813253012048193
0.4,0.07866666666666666,0,margin,198,0.7779193391920293,0.8954423592493298,0.7703549060542797,0.8045178105994787,0.8805268109125117,0.7154471544715447,0.6012269938650306
0.4,0.07866666666666666,0,margin,228,0.7703079041595359,0.8959810874704491,0.7758346581875993,0.8051282051282052,0.8785578747628083,0.7116704805491991,0.554675118858954
0.4,0.07866666666666666,0,margin,258,0.7815767124275071,0.8927191679049035,0.7790143084260731,0.832625318606627,0.8784165881244109,0.7312572087658593,0.5754276827371695
0.4,0.07866666666666666,0,margin,288,0.7841097485033952,0.8950506857483602,0.7772461456671983,0.8275261324041812,0.8783269961977186,0.7191011235955056,0.6074074074074074
0.4,0.07866666666666666,0,margin,318,0.7859344452598647,0.8934010152284264,0.7815610267155579,0.8220858895705522,0.879162702188392,0.7256235827664399,0.6137724550898204
0.4,0.07866666666666666,0,margin,348,0.786616830371429,0.8944062219563267,0.7921406411582212,0.8220858895705522,0.8831908831908832,0.7200929152148664,0.6077844311377245
0.4,0.07866666666666666,0,margin,378,0.7911213688184499,0.8969804618117229,0.7923156801661475,0.8336252189141856,0.8893129770992366,0.7163120567375887,0.6181818181818182
0.4,0.07866666666666666,0,margin,408,0.7944470079699683,0.8965312777942485,0.7950181629475869,0.8353765323992994,0.8899521531100478,0.7223529411764706,0.6274509803921569
0.4,0.07866666666666666,0,margin,438,0.7949433482327991,0.8944723618090452,0.7995867768595041,0.8323090430201932,0.8884615384615384,0.7281437125748503,0.6266866566716641
0.4,0.07866666666666666,0,margin,468,0.7967696293813312,0.8945497630331753,0.8061696658097687,0.852233676975945,0.8841698841698842,0.7158671586715867,0.6276276276276276
